idx,rel_path,in_path,out_path,orig_fs,used_fs,channel_idx,env_file,range_m,src_z,rcv_z,Npaths,power_db
370,train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg011.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg011.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg011.wav,16000,16000,27,env_073_deep_channel_H50_R500_sand.arr,500.00,NaN,NaN,12,10.122
371,train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg012.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg012.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg012.wav,16000,16000,38,env_081_winter_shallow_H200_R500_sand.arr,500.00,NaN,NaN,2,2.577
372,train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg013.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg013.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg013.wav,16000,16000,35,env_081_deep_channel_H200_R500_sand.arr,500.00,NaN,NaN,2,2.951
373,train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg014.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg014.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg014.wav,16000,16000,28,env_073_deep_channel_H50_R500_sand.arr,500.00,NaN,NaN,12,10.025
374,train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg015.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg015.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg015.wav,16000,16000,49,env_106_deep_channel_H200_R500_mud.arr,500.00,NaN,NaN,2,2.951
375,train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg016.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg016.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg016.wav,16000,16000,32,env_074_deep_channel_H50_R500_mud.arr,500.00,NaN,NaN,12,10.025
376,train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg017.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg017.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg017.wav,16000,16000,34,env_074_winter_shallow_H50_R500_mud.arr,500.00,NaN,NaN,12,7.686
377,train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg018.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg018.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg018.wav,16000,16000,46,env_098_deep_channel_H50_R500_mud.arr,500.00,NaN,NaN,12,10.025
378,train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg019.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg019.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg019.wav,16000,16000,34,env_074_winter_shallow_H50_R500_mud.arr,500.00,NaN,NaN,12,7.686
379,train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg020.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg020.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg020.wav,16000,16000,23,env_057_isothermal_H200_R500_sand.arr,500.00,NaN,NaN,2,2.972
380,train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg021.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg021.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg021.wav,16000,16000,1,env_001_munk_H50_R500_mud.arr,500.00,NaN,NaN,12,9.867
381,train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg022.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg022.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg022.wav,16000,16000,1,env_001_munk_H50_R500_mud.arr,500.00,NaN,NaN,12,9.867
382,train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg023.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg023.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg023.wav,16000,16000,34,env_074_winter_shallow_H50_R500_mud.arr,500.00,NaN,NaN,12,7.686
383,train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg024.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg024.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg024.wav,16000,16000,9,env_010_munk_H200_R500_mud.arr,500.00,NaN,NaN,2,2.920
384,train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg025.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg025.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg025.wav,16000,16000,47,env_105_deep_channel_H200_R500_sand.arr,500.00,NaN,NaN,2,2.951
385,train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg026.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg026.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg026.wav,16000,16000,41,env_082_winter_shallow_H200_R500_mud.arr,500.00,NaN,NaN,2,2.344
386,train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg027.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg027.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg027.wav,16000,16000,28,env_073_deep_channel_H50_R500_sand.arr,500.00,NaN,NaN,12,10.025
387,train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg028.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg028.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg028.wav,16000,16000,33,env_074_winter_shallow_H50_R500_mud.arr,500.00,NaN,NaN,12,8.371
388,train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg029.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg029.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg029.wav,16000,16000,41,env_082_winter_shallow_H200_R500_mud.arr,500.00,NaN,NaN,2,2.344
389,train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg030.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg030.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg030.wav,16000,16000,35,env_081_deep_channel_H200_R500_sand.arr,500.00,NaN,NaN,2,2.951
390,train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg031.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg031.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg031.wav,16000,16000,35,env_081_deep_channel_H200_R500_sand.arr,500.00,NaN,NaN,2,2.951
391,train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg032.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg032.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg032.wav,16000,16000,35,env_081_deep_channel_H200_R500_sand.arr,500.00,NaN,NaN,2,2.951
392,train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg033.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg033.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg033.wav,16000,16000,35,env_081_deep_channel_H200_R500_sand.arr,500.00,NaN,NaN,2,2.951
393,train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg034.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg034.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg034.wav,16000,16000,7,env_009_munk_H200_R500_sand.arr,500.00,NaN,NaN,2,2.920
394,train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg035.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg035.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg035.wav,16000,16000,32,env_074_deep_channel_H50_R500_mud.arr,500.00,NaN,NaN,12,10.025
395,train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg036.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg036.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg036.wav,16000,16000,36,env_081_deep_channel_H200_R500_sand.arr,500.00,NaN,NaN,2,2.917
396,train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg037.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg037.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg037.wav,16000,16000,7,env_009_munk_H200_R500_sand.arr,500.00,NaN,NaN,2,2.920
397,train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg038.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg038.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg038.wav,16000,16000,45,env_098_deep_channel_H50_R500_mud.arr,500.00,NaN,NaN,12,10.122
398,train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg039.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg039.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg039.wav,16000,16000,10,env_010_munk_H200_R500_mud.arr,500.00,NaN,NaN,2,2.846
399,train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg040.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg040.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg040.wav,16000,16000,45,env_098_deep_channel_H50_R500_mud.arr,500.00,NaN,NaN,12,10.122
400,train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg041.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg041.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg041.wav,16000,16000,6,env_002_munk_H50_R500_mud.arr,500.00,NaN,NaN,12,9.430
401,train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg042.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg042.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg042.wav,16000,16000,38,env_081_winter_shallow_H200_R500_sand.arr,500.00,NaN,NaN,2,2.577
402,train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg043.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg043.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg043.wav,16000,16000,17,env_034_summer_shallow_H200_R500_mud.arr,500.00,NaN,NaN,3,2.824
403,train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg044.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg044.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg044.wav,16000,16000,40,env_082_deep_channel_H200_R500_mud.arr,500.00,NaN,NaN,2,2.917
404,train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg045.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg045.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg045.wav,16000,16000,12,env_025_summer_shallow_H50_R500_sand.arr,500.00,NaN,NaN,12,9.033
405,train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg046.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg046.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg046.wav,16000,16000,49,env_106_deep_channel_H200_R500_mud.arr,500.00,NaN,NaN,2,2.951
406,train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg047.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg047.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg047.wav,16000,16000,35,env_081_deep_channel_H200_R500_sand.arr,500.00,NaN,NaN,2,2.951
407,train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg048.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg048.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg048.wav,16000,16000,39,env_082_deep_channel_H200_R500_mud.arr,500.00,NaN,NaN,2,2.951
408,train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg049.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg049.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg049.wav,16000,16000,49,env_106_deep_channel_H200_R500_mud.arr,500.00,NaN,NaN,2,2.951
409,train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg050.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg050.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg050.wav,16000,16000,1,env_001_munk_H50_R500_mud.arr,500.00,NaN,NaN,12,9.867
410,train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg051.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg051.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg051.wav,16000,16000,26,env_058_isothermal_H200_R500_mud.arr,500.00,NaN,NaN,2,2.901
411,train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg052.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg052.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg052.wav,16000,16000,48,env_105_deep_channel_H200_R500_sand.arr,500.00,NaN,NaN,2,2.917
412,train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg053.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg053.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg053.wav,16000,16000,40,env_082_deep_channel_H200_R500_mud.arr,500.00,NaN,NaN,2,2.917
413,train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg054.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg054.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg054.wav,16000,16000,19,env_049_isothermal_H50_R500_sand.arr,500.00,NaN,NaN,12,10.151
414,train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg055.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg055.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg055.wav,16000,16000,24,env_057_isothermal_H200_R500_sand.arr,500.00,NaN,NaN,2,2.901
415,train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg056.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg056.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg056.wav,16000,16000,46,env_098_deep_channel_H50_R500_mud.arr,500.00,NaN,NaN,12,10.025
416,train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg057.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg057.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg057.wav,16000,16000,28,env_073_deep_channel_H50_R500_sand.arr,500.00,NaN,NaN,12,10.025
417,train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg058.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg058.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg058.wav,16000,16000,26,env_058_isothermal_H200_R500_mud.arr,500.00,NaN,NaN,2,2.901
418,train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg059.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg059.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg059.wav,16000,16000,33,env_074_winter_shallow_H50_R500_mud.arr,500.00,NaN,NaN,12,8.371
419,train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg060.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg060.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg060.wav,16000,16000,10,env_010_munk_H200_R500_mud.arr,500.00,NaN,NaN,2,2.846
420,train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg061.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg061.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg061.wav,16000,16000,47,env_105_deep_channel_H200_R500_sand.arr,500.00,NaN,NaN,2,2.951
421,train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg062.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg062.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg062.wav,16000,16000,15,env_033_summer_shallow_H200_R500_sand.arr,500.00,NaN,NaN,3,2.824
422,train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg063.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg063.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg063.wav,16000,16000,25,env_058_isothermal_H200_R500_mud.arr,500.00,NaN,NaN,2,2.972
423,train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg064.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg064.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg064.wav,16000,16000,7,env_009_munk_H200_R500_sand.arr,500.00,NaN,NaN,2,2.920
424,train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg065.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg065.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg065.wav,16000,16000,29,env_073_winter_shallow_H50_R500_sand.arr,500.00,NaN,NaN,12,8.371
425,train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg066.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg066.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg066.wav,16000,16000,22,env_050_isothermal_H50_R500_mud.arr,500.00,NaN,NaN,12,9.990
426,train\ClassD\ro_ro\train_ClassD_ro_ro_id58_seg067.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id58_seg067.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id58_seg067.wav,16000,16000,27,env_073_deep_channel_H50_R500_sand.arr,500.00,NaN,NaN,12,10.122
427,train\ClassD\ro_ro\train_ClassD_ro_ro_id58_seg068.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id58_seg068.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id58_seg068.wav,16000,16000,15,env_033_summer_shallow_H200_R500_sand.arr,500.00,NaN,NaN,3,2.824
428,train\ClassD\ro_ro\train_ClassD_ro_ro_id58_seg069.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id58_seg069.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id58_seg069.wav,16000,16000,42,env_082_winter_shallow_H200_R500_mud.arr,500.00,NaN,NaN,2,2.577
429,train\ClassD\ro_ro\train_ClassD_ro_ro_id58_seg070.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id58_seg070.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id58_seg070.wav,16000,16000,18,env_034_summer_shallow_H200_R500_mud.arr,500.00,NaN,NaN,2,2.781
430,train\ClassD\ro_ro\train_ClassD_ro_ro_id58_seg071.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id58_seg071.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id58_seg071.wav,16000,16000,23,env_057_isothermal_H200_R500_sand.arr,500.00,NaN,NaN,2,2.972
